1        5.26601      -0.553619   -4.05541e-05
2         1.5708        1.01718   -6.42179e-05
3         1.5708        2.12442   -0.000120027
4        5.26601       -2.58797   -9.76384e-05
5        5.72957        -1.5708   -0.000132635
6        4.71239       -1.01718   -9.85694e-05
7        4.15877      -0.553619   -7.04376e-05
8        2.58797         1.5708   -3.33798e-05
9        4.15877       -2.58797    4.21684e-05
10        4.71239       -2.12442   -7.70853e-05
11        3.69521        -1.5708    8.32464e-05
12       0.553619         1.5708   -5.30936e-05
13        0.45368        1.34184     0.00207321
14       0.753562          1.353   -4.72287e-05
15       0.820109        1.66495   -8.49167e-05
16        0.60442        1.84829   -5.04591e-05
17       0.295283        1.64685    3.19074e-05
18        5.46308       -1.47664   -0.000134201
19        5.67877        -1.2933   -0.000129755
20        4.99714      -0.295283   -4.33881e-05
21        1.18647        0.45368    0.000139713
22        1.84829        1.04962    4.64707e-05
23        1.64685        1.28605    -5.9775e-05
24        1.78859        2.27737   -5.08783e-05
25        1.47664        2.38205   -0.000110961
26        5.09671       -2.68791   -7.88382e-05
27        5.41896       -2.38803   -5.46122e-05
28        4.48343       -1.18647   -8.97266e-05
29         4.4946      -0.864227   -8.24619e-05
30        2.38205       0.820109    -5.5979e-05
31        2.68791        1.79975    1.24248e-05
32        4.19122       -2.53717    -8.5481e-06
33       0.529839        1.06679   -9.05277e-05
34        1.04472        1.09265   -0.000101436
35        1.15588        1.77119     -0.0001176
36       0.793698        2.19343    -9.2898e-05
37        6.11384       -1.73245   -5.17407e-05
38         5.1273        -1.3704   -0.000130275
39        5.48949      -0.948161    3.65691e-05
40        4.66238      -0.169342   -5.24381e-05
41        1.42126       0.529839    -1.7279e-05
42        2.19343        1.14821   -1.00076e-06
43        1.73245         1.6208    -3.3627e-05
44        2.04894        2.39236      -1.12e-06
45         1.3704         2.6753    0.000746927
46        4.86193       -2.61175   -5.28754e-05
47        5.53395       -2.09687   -2.43011e-05
48        4.20838       -1.42126    3.84569e-05
49        4.23425      -0.749236   -5.94599e-05
50         2.6753        1.15588   -5.54178e-05
51        2.61175         2.0748    5.75032e-05
52         4.2898        -2.3479   -7.96727e-05
53        5.52364      -0.820109   -8.08205e-05
54          1.353       0.864227   -9.38388e-05
55        1.49475        1.85555   -0.000103952
56        1.04962        2.53717    2.88423e-05
57        5.82951       -1.79975   -9.99557e-05
58        4.78844       -1.28605   -0.000117815
59        5.23356       -0.60442   -3.76524e-05
60        4.32806       -0.45368   -4.23054e-05
61        1.66495       0.759543   -2.83405e-05
62        2.53717         1.2933   -6.98337e-05
63        1.79975        1.95512    -3.7939e-05
64        2.27737        2.38803    6.09284e-05
65        1.28605        2.84631   -4.94466e-05
66        4.61823       -2.38205   -8.81234e-05
67        5.52962       -1.78859   -0.000105176
68         3.9617       -1.66495    0.000108073
69        4.00582      -0.753562   -7.29814e-05
70        2.84631        1.49475   -4.28087e-05
71        3.90114       -2.32148    4.72365e-05
72         4.4349       -2.09197   -9.57302e-05
73       0.169342        1.40914   -9.11534e-05
74       0.749236        1.04472   -8.98044e-05
75        1.06679        1.42126    -8.1069e-05
76       0.948161        1.99339   -0.000127592
77       0.466292        1.98571    0.000717797
78         5.2164       -1.72033   -0.000115116
79        5.33502       -1.14821   -0.000106084
80        4.91278      -0.466292   -8.87415e-05
81        1.52079       0.169342    2.24564e-06
82        1.99339       0.793698     0.00084466
83        1.98571         1.3704   -3.47998e-05
84        2.09687        2.04894    8.19335e-05
85        1.72033        2.61175   -8.60315e-05
86         4.7624       -2.97225    4.77924e-05
87        5.19053       -2.39236    6.75014e-05
88        4.55074       -1.52079   -9.65245e-05
89        4.18631       -1.09265   -4.83475e-05
90        3.67143       -1.06679    1.02978e-05
91        2.97225        1.73245   -1.71296e-05
92        3.93529       -2.19343   -3.40046e-05
93        5.81689       -1.15588   -0.000128236
94        1.09265       0.749236   -7.32845e-05
95        1.40914        1.52079   -9.50064e-05
96        1.14821         2.3479   -7.56992e-05
97        5.75335        -2.0748   -2.05565e-05
98        4.87404        -1.6208   -0.000119379
99        5.13498      -0.793698     5.8014e-06
100        4.56285      -0.529839   -2.85347e-05
101        1.77119       0.466292   -6.29423e-06
102         2.3479       0.948161   -6.69614e-06
103         2.0748        1.72033   -5.23548e-06
104        2.39236        2.09687    9.23157e-05
105         1.6208        2.97225   -5.91347e-05
106          4.512        -2.6753   -1.44246e-05
107        5.23847       -2.04894     0.00033711
108        4.29748       -1.77119   -6.13518e-05
109        3.89083       -1.04472   -1.54322e-05
110        3.31093       -1.40914    2.07811e-05
111        3.60788       -1.98571   -8.65557e-06
112        4.08975       -1.99339   -5.75363e-05
113         5.9879       -1.49475   -0.000142661
114       0.864227       0.753562   -8.53264e-05
115        1.34184        1.18647   -0.000101476
116         1.2933        2.09197   -0.000132841
117       0.759543        2.32148   -6.62517e-05
118        4.94134       -1.95512   -8.30985e-05
119        4.98988       -1.04962    0.000139115
120        4.80655      -0.759543     8.0814e-05
121        1.85555       0.295283    -5.3701e-05
122        2.09197        0.60442    3.95769e-05
123        2.32148        1.47664   -5.39146e-05
124        2.38803        1.78859    2.86622e-05
125        1.95512        2.68791    -3.9447e-05
126        4.42764       -2.84631    8.68732e-06
127        4.93018       -2.27737    2.13962e-06
128        4.63634       -1.85555   -0.000104665
129        3.89516         -1.353    0.000113828
130        3.59527       -1.34184    0.000146417
131        3.43688       -1.64685    3.98403e-05
132        3.74601       -1.84829     6.5314e-06
