100  -230.328  7.14561  -237.474
200  -231.839  10.2474  -242.087
300  -229.298  6.57521  -235.873
400  -228.734  5.53595  -234.27
500  -231.165  7.67132  -238.836
600  -230.966  8.38442  -239.35
700  -228.512  4.79488  -233.307
800  -229.601  5.36081  -234.962
900  -231.519  8.5253  -240.044
1000  -229.924  7.94945  -237.874
1100  -228.926  6.59944  -235.525
1200  -230.603  6.6296  -237.233
1300  -230.878  7.97804  -238.856
1400  -229.172  7.45015  -236.622
1500  -229.535  5.41916  -234.954
1600  -231.11  7.81528  -238.926
1700  -230.131  8.99193  -239.123
1800  -229.175  6.64107  -235.816
1900  -230.466  6.11707  -236.583
2000  -230.514  6.28655  -236.801
2100  -229.247  7.24276  -236.49
2200  -229.906  7.48256  -237.388
2300  -231.038  7.15413  -238.192
2400  -229.758  6.32316  -236.081
2500  -229.095  6.82266  -235.917
2600  -230.765  7.2184  -237.983
2700  -230.688  6.55531  -237.243
2800  -228.812  5.19746  -234.01
2900  -229.744  7.47499  -237.219
3000  -231.405  7.43443  -238.84
3100  -229.928  6.0406  -235.968
3200  -228.608  6.09142  -234.699
3300  -230.587  7.18196  -237.769
3400  -231.242  7.22621  -238.468
3500  -228.947  5.80311  -234.75
3600  -229.2  7.41015  -236.61
3700  -231.502  8.64304  -240.146
3800  -230.59  7.33861  -237.928
3900  -228.34  4.38808  -232.728
4000  -229.929  6.27203  -236.201
4100  -231.646  8.76663  -240.412
4200  -229.609  7.42519  -237.034
4300  -228.795  7.0078  -235.803
4400  -230.935  7.32389  -238.259
4500  -231.124  8.73179  -239.856
4600  -228.868  6.47106  -235.339
4700  -229.365  5.29856  -234.664
4800  -231.265  7.02137  -238.286
4900  -230.085  7.31975  -237.404
5000  -228.936  6.70271  -235.638
5100  -230.593  7.95539  -238.549
5200  -230.936  7.71025  -238.646
5300  -229.14  6.09186  -235.232
5400  -229.451  5.6362  -235.088
5500  -231.046  7.08908  -238.135
5600  -230.04  6.7374  -236.777
5700  -229.049  6.32268  -235.372
5800  -230.576  7.57357  -238.149
5900  -230.787  6.87078  -237.658
6000  -229.04  5.61613  -234.657
6100  -229.603  6.54756  -236.15
6200  -231.186  7.66358  -238.85
6300  -229.926  6.21362  -236.139
6400  -228.959  6.94728  -235.907
6500  -230.686  8.06711  -238.754
6600  -231.031  7.60852  -238.64
6700  -228.83  4.88202  -233.712
6800  -229.305  5.84459  -235.149
6900  -231.59  9.4359  -241.026
7000  -230.25  7.03626  -237.286
7100  -228.566  6.35449  -234.92
7200  -230.379  7.54638  -237.925
7300  -231.489  8.31304  -239.802
7400  -229.145  5.76599  -234.911
7500  -228.769  5.36551  -234.134
7600  -231.424  9.29713  -240.721
7700  -230.942  8.81898  -239.761
7800  -228.482  4.69452  -233.177
7900  -229.682  5.35232  -235.035
8000  -231.516  8.12722  -239.643
8100  -229.773  7.34648  -237.119
8200  -228.705  6.12869  -234.834
8300  -230.776  6.889  -237.665
8400  -231.197  8.91321  -240.11
8500  -228.97  6.35372  -235.324
8600  -229.301  4.63652  -233.938
8700  -231.111  6.18816  -237.299
8800  -230.073  6.83457  -236.908
8900  -228.995  7.23496  -236.23
9000  -230.495  7.65671  -238.152
9100  -230.972  7.41663  -238.389
9200  -229.325  7.19595  -236.521
9300  -229.401  6.04269  -235.444
9400  -230.875  5.76821  -236.643
9500  -230.095  6.75312  -236.848
9600  -229.16  7.77219  -236.932
9700  -230.513  8.05499  -238.568
9800  -230.839  6.25977  -237.099
9900  -229.313  7.18688  -236.5
10000  -229.446  7.3209  -236.767
