100  -250.356  3.01152  -253.367
200  -251.169  4.72451  -255.893
300  -249.952  2.61762  -252.57
400  -249.474  1.35577  -250.83
500  -250.639  2.7807  -253.42
600  -250.836  4.18185  -255.018
700  -249.687  2.17935  -251.866
800  -249.868  1.72803  -251.596
900  -250.788  3.29747  -254.085
1000  -250.364  3.3417  -253.706
1100  -249.787  2.66922  -252.457
1200  -250.267  2.32502  -252.592
1300  -250.596  3.03976  -253.636
1400  -250.078  2.91996  -252.998
1500  -249.979  2.27573  -252.255
1600  -250.431  2.71221  -253.143
1700  -250.362  3.40106  -253.763
1800  -250.105  2.98086  -253.086
1900  -250.25  2.32573  -252.576
2000  -250.223  2.17711  -252.4
2100  -250.143  3.27182  -253.415
2200  -250.383  3.42534  -253.808
2300  -250.34  2.02312  -252.363
2400  -249.973  2.38317  -252.356
2500  -250.135  3.33934  -253.474
2600  -250.659  3.33393  -253.993
2700  -250.238  2.03481  -252.273
2800  -249.673  1.8331  -251.506
2900  -250.389  3.89796  -254.287
3000  -250.791  3.10287  -253.894
3100  -249.978  1.98107  -251.959
3200  -249.682  2.44389  -252.126
3300  -250.641  3.38821  -254.03
3400  -250.733  3.17009  -253.903
3500  -249.615  1.54955  -251.164
3600  -249.885  2.64283  -252.528
3700  -250.972  4.01926  -254.991
3800  -250.448  2.94699  -253.395
3900  -249.431  1.53511  -250.966
4000  -250.166  2.34626  -252.512
4100  -251.076  4.23058  -255.306
4200  -250.094  2.86132  -252.955
4300  -249.461  1.40801  -250.869
4400  -250.535  2.79312  -253.328
4500  -250.903  4.19005  -255.093
4600  -249.838  2.78194  -252.62
4700  -249.727  1.46177  -251.189
4800  -250.679  2.72648  -253.406
4900  -250.527  3.73097  -254.258
5000  -249.8  2.72969  -252.53
5100  -250.162  2.18314  -252.345
5200  -250.623  3.12319  -253.746
5300  -250.123  2.90343  -253.026
5400  -249.966  2.41904  -252.385
5500  -250.438  2.7013  -253.139
5600  -250.338  2.86623  -253.205
5700  -250.028  2.93794  -252.966
5800  -250.26  2.40153  -252.661
5900  -250.414  2.93928  -253.354
6000  -250.067  2.94121  -253.008
6100  -250.183  2.58889  -252.772
6200  -250.464  2.55042  -253.014
6300  -250.066  2.30885  -252.375
6400  -250.045  3.35129  -253.396
6500  -250.593  3.37948  -253.973
6600  -250.366  2.18524  -252.551
6700  -249.681  1.82814  -251.509
6800  -250.221  3.27114  -253.492
6900  -250.921  3.97711  -254.898
7000  -250.044  1.83944  -251.883
7100  -249.549  1.81787  -251.367
7200  -250.611  3.82524  -254.436
7300  -250.876  3.68012  -254.556
7400  -249.676  1.56385  -251.24
7500  -249.705  1.88043  -251.586
7600  -250.937  4.07151  -255.009
7700  -250.572  3.43747  -254.009
7800  -249.493  1.69147  -251.185
7900  -250.115  2.35631  -252.471
8000  -250.973  3.78948  -254.762
8100  -250.123  2.71985  -252.843
8200  -249.56  1.87627  -251.436
8300  -250.528  2.95674  -253.485
8400  -250.789  3.52666  -254.315
8500  -249.858  2.82856  -252.687
8600  -249.816  1.8386  -251.655
8700  -250.662  2.81186  -253.474
8800  -250.457  3.28599  -253.743
8900  -249.811  2.59299  -252.404
9000  -250.188  2.48815  -252.676
9100  -250.579  2.76306  -253.342
9200  -250.182  3.29504  -253.477
9300  -249.982  2.52121  -252.503
9400  -250.363  2.21975  -252.582
9500  -250.339  2.90725  -253.246
9600  -250.063  3.05947  -253.123
9700  -250.27  2.6897  -252.96
9800  -250.387  2.48954  -252.876
9900  -250.118  3.14735  -253.265
10000  -250.144  2.8986  -253.043
