100  -232.818  16.7091  -249.528
200  -234.499  24.5157  -259.015
300  -232.693  19.9088  -252.602
400  -231.982  18.0045  -249.986
500  -233.047  16.3977  -249.445
600  -233.338  17.8387  -251.176
700  -231.686  14.1984  -245.885
800  -232.397  15.3407  -247.738
900  -233.359  16.2898  -249.649
1000  -232.693  19.6173  -252.31
1100  -232.784  22.3392  -255.124
1200  -233.165  17.1338  -250.298
1300  -232.917  17.1457  -250.063
1400  -231.749  15.3925  -247.142
1500  -232.269  13.9428  -246.212
1600  -233.801  20.4508  -254.252
1700  -233.224  22.8921  -256.116
1800  -232.331  17.763  -250.094
1900  -232.543  14.3743  -246.917
2000  -232.622  15.2221  -247.844
2100  -232.514  17.7923  -250.306
2200  -232.939  19.3258  -252.265
2300  -233.095  17.4295  -250.525
2400  -232.379  15.6038  -247.983
2500  -232.627  19.225  -251.852
2600  -233.395  19.3549  -252.75
2700  -232.43  13.4685  -245.899
2800  -231.576  12.8265  -244.402
2900  -232.968  20.5118  -253.48
3000  -233.783  18.7601  -252.543
3100  -232.853  17.6731  -250.526
3200  -231.758  16.3471  -248.105
3300  -232.569  13.9722  -246.541
3400  -233.168  15.8828  -249.051
3500  -232.375  18.1949  -250.57
3600  -232.617  20.4337  -253.051
3700  -233.45  19.1092  -252.559
3800  -233.246  19.5081  -252.754
3900  -231.63  12.8298  -244.46
4000  -232.292  13.2402  -245.532
4100  -233.534  18.883  -252.417
4200  -232.488  18.2645  -250.753
4300  -232.377  20.7051  -253.082
4400  -233.426  19.7352  -253.161
4500  -233.765  21.1263  -254.892
4600  -231.858  15.453  -247.311
4700  -231.536  11.2038  -242.74
4800  -233.307  15.6094  -248.916
4900  -233.183  19.1778  -252.361
5000  -232.52  21.1184  -253.639
5100  -232.88  18.8589  -251.739
5200  -233.287  18.6181  -251.905
5300  -232.311  16.897  -249.208
5400  -232.017  13.1753  -245.192
5500  -233.074  15.0351  -248.109
5600  -232.669  16.6656  -249.335
5700  -232.535  20.245  -252.78
5800  -233.297  19.3975  -252.695
5900  -233.151  17.2611  -250.412
6000  -231.786  14.7895  -246.576
6100  -232.039  13.9414  -245.981
6200  -233.613  18.2889  -251.902
6300  -232.825  17.0947  -249.92
6400  -232.267  19.144  -251.411
6500  -233.137  19.0944  -252.232
6600  -233.218  17.8359  -251.054
6700  -231.811  14.4152  -246.227
6800  -232.147  14.8863  -247.033
6900  -233.863  20.3884  -254.251
7000  -232.744  16.5908  -249.335
7100  -232.038  18.841  -250.879
7200  -233.285  20.2508  -253.536
7300  -233.417  17.4006  -250.818
7400  -231.7  13.6439  -245.344
7500  -231.858  15.678  -247.536
7600  -234.092  22.6975  -256.79
7700  -233.543  20.3552  -253.898
7800  -231.611  14.2321  -245.843
7900  -232.301  14.3089  -246.61
8000  -233.427  17.4843  -250.912
8100  -232.581  18.3133  -250.895
8200  -232.147  18.0799  -250.227
8300  -233.091  16.8289  -249.919
8400  -233.516  20.2136  -253.729
8500  -232.434  19.0997  -251.534
8600  -232.156  13.4095  -245.565
8700  -232.778  13.0813  -245.86
8800  -232.339  14.7295  -247.069
8900  -232.594  19.7348  -252.329
9000  -233.409  21.4782  -254.888
9100  -233.227  18.6939  -251.921
9200  -232.374  18.0326  -250.407
9300  -232.13  14.6154  -246.745
9400  -232.924  14.1837  -247.108
9500  -232.517  14.8567  -247.373
9600  -232.545  19.5855  -252.13
9700  -233.224  20.8067  -254.031
9800  -233.04  16.3994  -249.439
9900  -232.761  20.8578  -253.619
10000  -232.203  16.7669  -248.969
